User_id,employment_type,tier_of_employment,industry,role,work_experience,total_income,gender,married,dependents,home_type,pincode,has_social_profile,is_verified,delinq_2yrs,total_payement,received_principal,interest_received,number_of_loans,emi_1_dpd,emi_2_dpd,emi_3_dpd,emi_4_dpd,emi_5_dpd,emi_6_dpd,max_dpd,yearmo
65046576,,,0,KHMbckjadbckIFGSCSEWdkcndwkcnCCM,0,124700.0,Female,Yes,0,rent,XX294X,,Verified,1,10168.07,5734.17,4433.9,0,0,0,0,0,0,0,0,202202
72069792,Salaried,D,0,KHMbckjadbckIFGWASEWdkcndwkcnCCM,0,48000.0,Other,Yes,4,rent,XX981X,No,Verified,0,5065.23,2540.65,2524.58,0,0,0,0,0,0,30,30,202202
72198807,,,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,61000.0,Female,,0,mortgage,XX852X,,Not Verified,0,6355.01,3583.82,2771.19,0,0,0,0,0,0,0,0,202204
72100000,,,0,KHMbckjadbckIFGWASEWdkcndwkcnCCM,0,145000.0,Other,Yes,3,rent,XX980X,No,Source Verified,2,20309.31,19200.0,1109.31,0,0,0,0,0,0,30,30,202205
71569997,,,0,KHMbckjadbckIFGWASEWdkcndwkcnCCM,0,75000.0,Female,,4,rent,XX981X,No,Verified,0,9272.16,6940.7,2331.46,0,0,0,0,0,0,0,0,202203
71631711,,,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,30000.0,Female,No,1,rent,XX432X,No,Not Verified,0,3365.88,2063.86,1302.02,0,0,0,0,0,0,0,0,202203
69626803,Salaried,C,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,98000.0,Other,Yes,0,mortgage,XX223X,Yes,Not Verified,0,8917.08,6260.45,2656.63,0,0,0,0,0,0,0,0,202202
72199653,,,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,101000.0,Male,No,2,mortgage,XX182X,,,0,7966.29,6451.8,1514.49,0,30,0,0,0,0,0,30,202205
72029585,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,102000.0,Male,,2,own,XX330X,Yes,Verified,0,5067.7,2381.03,2686.67,0,90,90,90,90,90,90,90,202202
72069628,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,42000.0,Male,Yes,4,rent,XX70X,Yes,,0,3017.85,2255.8,762.05,0,0,0,0,0,0,0,0,202203
71351401,,,0,KHMbckjadbckIFGOKSEWdkcndwkcnCCM,0,75228.0,Other,,3,rent,XX731X,,Source Verified,1,4629.79,3057.76,1572.03,0,0,0,0,0,0,0,0,202201
69425938,Salaried,C,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,67700.0,Other,Yes,4,mortgage,XX620X,Yes,Source Verified,0,18098.56,16000.0,2098.56,0,0,0,30,0,0,0,30,202204
67573005,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,96500.0,Male,Yes,0,mortgage,XX115X,,Not Verified,1,9195.97,6400.49,2795.48,0,0,30,0,0,0,0,30,202202
72239613,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,53000.0,Other,No,0,rent,XX113X,No,Source Verified,0,5281.81,3473.43,1808.38,0,0,0,0,0,0,0,0,202203
72299574,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,35000.0,Female,No,1,rent,XX780X,,Source Verified,0,6331.88,2525.68,3806.2,0,0,0,0,0,0,0,0,202205
72329593,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,28000.0,Other,Yes,1,rent,XX335X,Yes,Not Verified,0,3450.01,2616.85,833.16,0,0,0,0,0,0,0,0,202202
71929715,,,0,KHMbckjadbckIFGGASEWdkcndwkcnCCM,0,80000.0,Other,Yes,3,mortgage,XX301X,Yes,Verified,1,10458.2,5573.15,4885.05,0,0,0,0,0,0,0,0,202203
72069699,,,0,KHMbckjadbckIFGNVSEWdkcndwkcnCCM,0,55000.0,Male,No,2,rent,XX891X,,Source Verified,0,5390.4,4602.17,788.23,0,30,0,0,0,0,0,30,202204
72178690,,,0,KHMbckjadbckIFGGASEWdkcndwkcnCCM,0,65000.0,Female,,2,mortgage,XX319X,No,Not Verified,0,1439.48,1017.55,421.93,0,0,0,0,0,0,0,0,202205
66742247,,,0,KHMbckjadbckIFGMDSEWdkcndwkcnCCM,0,89000.0,Male,No,3,mortgage,XX208X,,,0,5144.03,4392.08,751.95,0,0,0,0,0,0,0,0,202205
71889689,,,0,KHMbckjadbckIFGINSEWdkcndwkcnCCM,0,43000.0,Other,Yes,2,rent,XX478X,Yes,Verified,0,4063.32,2014.77,2048.55,0,0,0,0,0,30,0,30,202203
71909572,Salaried,C,0,KHMbckjadbckIFGMOSEWdkcndwkcnCCM,0,75000.0,Other,Yes,2,mortgage,XX630X,,Source Verified,0,2352.89,1718.19,634.7,0,0,0,0,0,0,0,0,202202
72199573,Salaried,B,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,35000.0,Female,,2,own,XX923X,,Source Verified,0,3342.74,2498.62,844.12,0,0,0,0,0,0,0,0,202205
72199573,Salaried,B,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,35000.0,Female,,2,own,XX923X,,Source Verified,0,3342.74,2498.62,844.12,0,0,0,0,0,0,0,0,202201
71869688,Salaried,B,0,KHMbckjadbckIFGWVSEWdkcndwkcnCCM,0,86000.0,Other,,2,mortgage,XX255X,Yes,Verified,0,5984.09,4535.82,1448.27,0,0,0,0,0,0,0,0,202204
71408177,,,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,66000.0,Female,,0,rent,XX231X,Yes,Verified,0,5921.18,4101.94,1819.24,0,0,0,30,0,0,0,30,202201
71949652,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,72000.0,Male,,3,own,XX774X,No,Not Verified,0,2686.88,1841.8,845.08,0,0,0,0,0,0,0,0,202205
70906873,Salaried,B,0,KHMbckjadbckIFGINSEWdkcndwkcnCCM,0,45000.0,Female,No,0,mortgage,XX476X,No,Not Verified,1,5275.99,3112.06,2163.93,0,0,0,0,0,0,0,0,202202
71949261,,,0,KHMbckjadbckIFGSDSEWdkcndwkcnCCM,0,56000.0,Other,,1,mortgage,XX577X,No,,0,11639.36,10796.08,843.28,0,0,0,0,0,0,0,0,202201
71869603,Salaried,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,22000.0,Male,Yes,3,rent,XX336X,Yes,Not Verified,0,3711.53,2776.28,935.25,0,0,0,0,0,0,0,0,202203
71210200,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,58240.0,Other,Yes,2,rent,XX934X,Yes,Not Verified,0,6450.72,3532.55,2918.17,0,0,0,30,0,0,0,30,202203
71510154,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,65000.0,Female,No,3,own,XX74X,Yes,Source Verified,0,5219.87,3412.63,1807.24,0,90,90,90,90,90,90,90,202202
71989522,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,97000.0,Other,No,1,mortgage,XX321X,Yes,Verified,2,11288.8,6182.01,5106.79,0,0,0,0,0,0,0,0,202201
71388244,Salaried,C,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,24000.0,Female,No,0,rent,XX928X,Yes,Source Verified,0,6540.26,6000.0,540.26,0,0,0,0,30,0,0,30,202203
70667140,Salaried,F,0,KHMbckjadbckIFGINSEWdkcndwkcnCCM,0,60000.0,Other,,3,mortgage,XX467X,No,Source Verified,8,8082.08,2768.75,5313.33,0,0,0,0,0,0,0,0,202202
72199514,Salaried,A,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,27000.0,Other,Yes,0,rent,XX925X,Yes,,0,4844.89,4079.78,765.11,0,0,0,0,0,0,0,0,202201
72029526,,,0,KHMbckjadbckIFGMISEWdkcndwkcnCCM,0,38000.0,Other,Yes,4,rent,XX481X,No,Not Verified,1,14073.61,13375.0,698.61,0,0,0,0,0,0,0,0,202205
71869372,Salaried,B,0,KHMbckjadbckIFGMISEWdkcndwkcnCCM,0,80000.0,Male,No,1,own,XX488X,No,,0,1816.5,1408.77,407.73,0,0,0,0,30,0,0,30,202202
69304447,Salaried,B,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,63000.0,Other,No,0,mortgage,XX955X,,Not Verified,1,8569.37,6489.74,2079.63,0,0,0,0,0,0,0,0,202202
71929249,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,30000.0,Male,Yes,2,rent,XX112X,Yes,,7,4867.95,3643.94,1224.01,0,0,0,0,0,0,0,0,202205
71248532,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,102766.4,Female,,1,rent,XX80X,No,Not Verified,1,11659.36,9834.96,1824.4,0,0,0,0,30,0,0,30,202202
69206065,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,15600.0,Male,,1,rent,XX324X,No,Verified,0,3619.94,2337.36,1282.58,0,0,0,0,0,0,0,0,202201
71889348,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,92000.0,Other,Yes,0,own,XX799X,,Source Verified,0,18164.79,14199.33,3965.46,0,0,0,0,0,0,30,30,202201
72138710,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,68000.0,Female,Yes,2,mortgage,XX765X,,Source Verified,0,15300.64,10397.23,4903.41,0,0,0,0,0,0,0,0,202204
65489274,,,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,100000.0,Other,,2,rent,XX201X,No,Not Verified,0,17313.66,11614.33,5699.33,0,0,0,0,0,0,0,0,202203
71949327,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,76000.0,Male,Yes,4,own,XX750X,Yes,Not Verified,0,685.47,277.85,127.62,0,90,90,90,90,90,90,90,202203
72199496,,,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,42057.0,Male,Yes,3,rent,XX625X,,Not Verified,0,6757.57,4855.9,1901.67,0,0,0,0,0,0,0,0,202204
71410989,,,0,KHMbckjadbckIFGMASEWdkcndwkcnCCM,0,45000.0,Male,Yes,0,mortgage,XX23X,,Verified,0,1729.88,1457.17,272.71,0,0,0,0,0,0,0,0,202203
71849575,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,90000.0,Male,,3,rent,XX951X,,Source Verified,0,4471.99,3860.16,611.83,0,0,0,0,0,0,0,0,202201
71989236,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,69000.0,Male,,3,rent,XX775X,,Not Verified,0,5845.61,5000.0,830.61,0,0,0,0,0,0,30,30,202201
71329981,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,46800.0,Female,,1,rent,XX920X,No,Not Verified,0,2883.4,2650.0,233.4,0,0,0,0,0,0,0,0,202203
71310005,,,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,67000.0,Other,No,4,mortgage,XX605X,No,Source Verified,0,5176.23,2499.11,2677.12,0,0,0,0,0,0,0,0,202203
71888865,,,0,KHMbckjadbckIFGGASEWdkcndwkcnCCM,0,62349.0,Male,Yes,2,rent,XX300X,No,Not Verified,0,11587.04,3962.87,7624.17,0,0,0,0,0,0,0,0,202202
72099202,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,45000.0,Female,,4,mortgage,XX956X,No,Verified,3,5602.08,4190.44,1411.64,0,0,0,0,0,0,0,0,202203
71929176,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,50000.0,Female,No,2,rent,XX327X,Yes,Not Verified,0,2196.41,1800.59,395.82,0,0,0,0,0,0,0,0,202202
71989292,Salaried,E,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,105000.0,Female,Yes,1,mortgage,XX105X,,,1,10742.75,4759.79,5982.96,0,0,0,0,0,0,0,0,202201
72299154,,,0,KHMbckjadbckIFGTNSEWdkcndwkcnCCM,0,47000.0,Other,No,3,own,XX370X,,Verified,0,7492.66,5810.74,1681.92,0,0,0,0,0,0,0,0,202205
71969271,Salaried,A,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,124000.0,Other,No,3,rent,XX334X,,Source Verified,0,11494.86,11000.0,494.86,0,0,0,0,0,0,0,0,202204
71949208,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,100000.0,Other,,1,mortgage,XX29X,No,,0,674.3,561.94,112.36,0,30,0,30,0,0,0,30,202205
71251246,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,71400.0,Other,No,1,own,XX70X,,Source Verified,0,5527.75,3768.72,1759.03,0,0,0,0,0,0,0,0,202205
71491284,Salaried,C,0,KHMbckjadbckIFGALSEWdkcndwkcnCCM,0,40000.0,Female,,1,rent,XX352X,,Not Verified,0,4705.78,3436.39,1269.39,0,0,0,0,0,0,0,0,202202
72199338,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,90000.0,Other,,2,rent,XX953X,,Verified,1,3687.82,3500.0,187.82,0,0,0,0,0,0,0,0,202202
72199338,,,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,84250.0,Other,No,1,mortgage,XX864X,No,Verified,0,9405.13,5445.35,3959.78,0,30,0,0,0,0,0,30,202205
71410529,,,0,KHMbckjadbckIFGGASEWdkcndwkcnCCM,0,32000.0,Other,Yes,2,mortgage,XX306X,Yes,Source Verified,0,3100.46,2144.67,955.79,0,0,0,0,0,0,0,0,202203
67412670,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,76176.0,Other,No,0,mortgage,XX70X,No,,0,7880.45,7500.0,380.45,0,0,0,0,0,0,0,0,202205
72199334,,,0,KHMbckjadbckIFGNHSEWdkcndwkcnCCM,0,74600.0,Other,,3,mortgage,XX30X,Yes,,0,8337.95,6577.61,1760.34,0,0,0,0,0,0,0,0,202201
71929319,Salaried,F,0,KHMbckjadbckIFGTNSEWdkcndwkcnCCM,0,54705.0,Other,Yes,2,mortgage,XX379X,,Not Verified,0,8032.04,2689.3,5342.74,0,0,0,0,0,0,0,0,202203
72199266,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,48000.0,Female,Yes,4,own,XX925X,,Verified,0,5821.28,3353.31,2467.97,0,0,0,0,0,0,0,0,202203
72299056,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,29000.0,Male,Yes,0,mortgage,XX751X,No,Verified,1,5676.48,4208.54,1467.94,0,0,0,0,0,30,0,30,202204
71909208,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,80000.0,Female,Yes,3,mortgage,XX786X,No,Verified,0,9440.1,9000.0,440.1,0,0,0,0,0,0,0,0,202205
71889211,,,0,KHMbckjadbckIFGMISEWdkcndwkcnCCM,0,45000.0,Female,,4,rent,XX494X,,Source Verified,0,4359.33,3380.76,978.57,0,0,0,0,0,0,0,0,202204
71888753,Salaried,C,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,95000.0,Male,,1,rent,XX114X,No,Not Verified,2,6871.58,3657.43,3214.15,0,0,0,0,0,30,0,30,202205
25309002,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,47000.0,Other,,4,rent,XX117X,,Verified,0,7889.29,3837.93,4051.36,0,0,0,0,0,0,0,0,202202
72278848,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,70000.0,Female,Yes,2,rent,XX913X,No,Not Verified,4,6232.28,4409.06,1823.22,0,0,0,0,0,0,30,30,202204
71948826,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,35000.0,Male,No,0,mortgage,XX140X,No,Verified,0,12796.89,12600.0,196.89,0,0,30,0,0,0,0,30,202201
72218838,Salaried,B,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,75000.0,Male,,0,rent,XX910X,,,0,26788.02,25000.0,1788.02,0,0,0,0,0,0,0,0,202203
71948871,Salaried,B,0,KHMbckjadbckIFGCOSEWdkcndwkcnCCM,0,120000.0,Other,Yes,2,mortgage,XX801X,,Not Verified,1,6966.18,4384.1,2582.08,0,0,0,0,0,0,0,0,202201
71610698,,,0,KHMbckjadbckIFGINSEWdkcndwkcnCCM,0,60000.0,Female,Yes,2,mortgage,XX463X,,Verified,0,9444.67,4184.66,5260.01,0,0,0,0,0,0,0,0,202202
71949060,,,0,KHMbckjadbckIFGNVSEWdkcndwkcnCCM,0,33000.0,Male,Yes,1,rent,XX894X,Yes,Not Verified,0,4540.98,3521.64,1019.34,0,0,0,0,0,0,0,0,202201
65226246,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,20000.0,Other,No,2,rent,XX320X,Yes,Verified,0,1567.55,1244.61,322.94,0,0,0,0,0,0,0,0,202201
71929049,Salaried,B,0,KHMbckjadbckIFGMISEWdkcndwkcnCCM,0,160000.0,Male,,3,mortgage,XX480X,,Verified,0,7791.78,4913.21,2878.57,0,0,0,30,30,0,0,30,202202
71449659,Salaried,A,0,KHMbckjadbckIFGWASEWdkcndwkcnCCM,0,130000.0,Other,No,4,rent,XX981X,Yes,Not Verified,1,7251.45,6119.54,1131.91,0,30,0,0,0,0,0,30,202201
71968897,,,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,78000.0,Male,No,0,own,XX852X,No,Verified,0,8107.2,5102.19,3005.01,0,0,0,0,0,0,0,0,202204
72118872,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,60000.0,Female,,3,mortgage,XX146X,,Verified,0,5335.62,2364.09,2971.53,0,0,0,0,0,30,0,30,202202
71630737,Salaried,D,0,KHMbckjadbckIFGNCSEWdkcndwkcnCCM,0,72000.0,Female,,1,mortgage,XX275X,,Verified,0,2468.55,1630.91,837.64,0,0,0,0,30,0,0,30,202203
71349740,,,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,65000.0,Other,Yes,1,mortgage,XX191X,Yes,,0,3866.63,2930.83,935.8,0,0,0,0,0,0,0,0,202202
72159060,Salaried,A,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,103000.0,Other,Yes,4,mortgage,XX190X,No,,0,10287.93,8784.01,1503.92,0,0,0,0,0,0,0,0,202201
71410494,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,60000.0,Female,,3,mortgage,XX145X,,,0,4540.98,3521.64,1019.34,0,0,0,0,0,0,0,0,202205
71671618,Salaried,D,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,200000.0,Male,Yes,1,own,XX900X,Yes,Verified,0,4779.06,2405.17,2373.89,0,0,0,0,0,0,0,0,202203
71371234,,,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,61700.0,Female,Yes,1,own,XX605X,No,Source Verified,0,26619.34,25000.0,1619.34,0,0,0,0,0,0,0,0,202205
71290483,Salaried,G,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,70000.0,Other,Yes,1,mortgage,XX235X,Yes,Source Verified,0,6275.07,1903.84,4371.23,0,90,90,90,90,90,90,90,202205
71371399,,,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,175000.0,Female,Yes,1,mortgage,XX201X,Yes,Source Verified,1,37133.97,34999.99,2133.98,0,0,0,0,0,0,0,0,202201
71988737,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,25000.0,Male,No,1,rent,XX925X,Yes,Not Verified,0,3761.73,2749.11,1012.62,0,0,0,0,0,0,0,0,202204
71928769,,,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,54000.0,Other,No,2,mortgage,XX235X,No,Not Verified,2,2165.97,1596.54,569.43,0,0,0,0,0,0,0,0,202203
72198758,,,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,63000.0,Female,No,1,rent,XX605X,No,Verified,1,4476.15,3556.09,920.06,0,0,0,0,0,0,0,0,202204
71671635,Salaried,E,0,KHMbckjadbckIFGSCSEWdkcndwkcnCCM,0,68000.0,Other,No,1,mortgage,XX291X,No,,1,4922.46,3098.15,1824.31,0,0,0,0,0,0,0,0,202203
71290327,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,98500.0,Female,Yes,0,mortgage,XX322X,Yes,Source Verified,0,8180.48,4354.11,3826.37,0,0,0,0,0,0,0,0,202204
71451336,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,100000.0,Male,Yes,1,own,XX773X,Yes,Not Verified,0,10497.74,6890.77,3606.97,0,0,0,0,0,0,0,0,202203
69745951,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,50000.0,Other,Yes,2,mortgage,XX335X,Yes,Not Verified,0,6588.93,4147.02,2441.91,0,0,0,0,0,0,0,0,202204
71251531,Salaried,A,0,KHMbckjadbckIFGMTSEWdkcndwkcnCCM,0,75000.0,Male,Yes,0,mortgage,XX591X,Yes,,0,6809.54,5881.68,927.86,0,0,0,0,0,0,0,0,202201
71451013,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,85000.0,Male,No,4,rent,XX112X,Yes,Not Verified,0,10603.51,4832.53,5770.98,0,0,0,0,0,0,0,0,202201
67031483,,,0,KHMbckjadbckIFGOKSEWdkcndwkcnCCM,0,95000.0,Male,Yes,3,mortgage,XX731X,Yes,,3,23371.25,22000.0,1371.25,0,0,0,0,0,0,30,30,202202
71671433,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,33000.0,Other,,0,mortgage,XX331X,Yes,Verified,0,1770.33,1433.78,336.55,0,0,0,0,0,0,0,0,202203
69685889,,,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,80000.0,Female,,4,mortgage,XX450X,,Source Verified,0,8780.66,7201.92,1578.74,0,0,30,0,0,30,0,30,202201
71611553,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,72000.0,Other,Yes,0,mortgage,XX917X,Yes,Verified,0,4283.09,3660.07,623.02,0,0,0,0,0,0,0,0,202202
71611524,Salaried,A,0,KHMbckjadbckIFGMSSEWdkcndwkcnCCM,0,60000.0,Male,Yes,0,mortgage,XX391X,No,Source Verified,1,3515.96,2880.83,635.13,0,0,0,0,0,0,0,0,202204
71290854,Salaried,D,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,140000.0,Other,,1,own,XX150X,Yes,Verified,3,9716.8,4526.5,5190.3,0,0,0,0,0,0,0,0,202202
71611464,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,48000.0,Male,No,1,mortgage,XX903X,No,,0,3296.5,2078.64,1217.86,0,0,0,0,0,0,0,0,202204
71608780,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,125000.0,Other,No,1,rent,XX100X,,,0,8700.24,7250.48,1449.76,0,0,0,0,0,0,30,30,202202
71290960,,,0,KHMbckjadbckIFGCTSEWdkcndwkcnCCM,0,42000.0,Other,No,4,mortgage,XX67X,,,0,3432.04,1660.64,1771.4,0,0,0,30,0,0,0,30,202201
71631752,Salaried,B,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,81516.0,Female,Yes,4,rent,XX917X,No,Not Verified,1,10206.56,7634.62,2571.94,0,0,0,0,0,0,0,0,202205
71311127,Salaried,F,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,90000.0,Other,No,0,mortgage,XX765X,No,,0,6254.33,2038.71,4215.62,0,0,0,0,0,0,0,0,202201
71611257,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,87000.0,Other,Yes,4,mortgage,XX919X,No,Verified,2,4406.89,3601.03,805.86,0,0,0,0,0,0,0,0,202201
71248880,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,72000.0,Male,No,0,mortgage,XX945X,,Not Verified,1,8642.11,6073.57,2568.54,0,0,0,30,0,0,0,30,202201
71471192,,,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,45000.0,Female,Yes,3,mortgage,XX156X,No,Verified,2,5193.02,3679.97,1513.05,0,0,0,0,0,0,0,0,202201
71271402,Salaried,A,0,KHMbckjadbckIFGMASEWdkcndwkcnCCM,0,85000.0,Female,Yes,2,rent,XX21X,Yes,,0,10268.44,10000.0,268.44,0,0,0,0,0,0,0,0,202202
71331752,,,0,KHMbckjadbckIFGTNSEWdkcndwkcnCCM,0,100000.0,Female,,3,mortgage,XX380X,,Not Verified,0,12551.21,5553.07,6998.14,0,0,0,0,0,0,0,0,202205
71351126,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,36000.0,Female,,1,rent,XX917X,Yes,Not Verified,0,7628.51,5314.09,2314.42,0,0,0,0,0,0,0,0,202202
71589952,Salaried,B,0,KHMbckjadbckIFGMOSEWdkcndwkcnCCM,0,62000.0,Other,Yes,1,rent,XX631X,Yes,Not Verified,0,8399.32,5291.18,3108.14,0,0,0,0,0,0,0,0,202203
71231554,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,73000.0,Other,,2,rent,XX74X,,Source Verified,0,6587.94,4810.79,1777.15,0,0,0,0,0,0,0,0,202204
71531105,,,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,32000.0,Male,,1,mortgage,XX852X,Yes,Not Verified,1,4073.98,2014.77,2059.21,0,0,0,0,0,30,0,30,202203
71271243,Salaried,D,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,40000.0,Male,,1,mortgage,XX619X,Yes,Source Verified,0,9777.44,8800.0,977.44,0,0,0,0,0,0,0,0,202205
71271351,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,185000.0,Female,,2,rent,XX941X,No,Not Verified,0,12241.78,12000.0,241.78,0,0,0,0,0,0,0,0,202202
71491519,,,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,23000.0,Female,No,0,mortgage,XX455X,No,,0,2086.51,1460.37,626.14,0,90,90,90,90,90,90,90,202201
71388949,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,65000.0,Other,Yes,0,rent,XX346X,Yes,Verified,0,4256.02,3676.11,579.91,0,0,0,0,0,0,0,0,202201
71431307,Salaried,A,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,35000.0,Male,Yes,2,own,XX74X,,Verified,1,3071.62,2520.65,550.97,0,0,0,0,0,0,0,0,202204
42557687,,,0,KHMbckjadbckIFGWISEWdkcndwkcnCCM,0,50000.0,Male,No,4,rent,XX530X,No,Verified,0,4430.05,1842.74,2587.31,0,30,0,0,0,0,0,30,202205
71308029,,,0,KHMbckjadbckIFGMSSEWdkcndwkcnCCM,0,55000.0,Male,,1,mortgage,XX390X,Yes,,0,5124.65,3231.44,1893.21,0,0,0,0,0,30,0,30,202202
71231190,,,0,KHMbckjadbckIFGALSEWdkcndwkcnCCM,0,96000.0,Female,No,1,mortgage,XX351X,No,,0,8341.55,6841.75,1499.8,0,0,0,0,0,0,0,0,202205
71290571,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,130000.0,Female,,4,mortgage,XX956X,No,Source Verified,0,3021.46,2549.83,471.63,0,0,0,0,0,0,0,0,202203
71248026,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,124000.0,Female,No,1,rent,XX951X,Yes,,0,8886.99,5017.44,3869.55,0,0,0,0,0,0,0,0,202204
71269697,,,0,KHMbckjadbckIFGARSEWdkcndwkcnCCM,0,91596.0,Male,No,2,mortgage,XX721X,No,Verified,0,10793.27,9106.52,1686.75,0,0,30,0,0,0,0,30,202205
71611038,,,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,125000.0,Female,,2,rent,XX222X,No,,0,15827.81,15000.0,827.81,0,0,0,0,0,0,0,0,202201
